"","Month","Particelle.sospese.PM2.5...µg.m.","COMUNE","Year"
"1071","dicembre",9.61290322580645,"Lodrino","2020"
"1072","febbraio",17.8620689655172,"Lodrino","2020"
"1073","gennaio",25.258064516129,"Lodrino","2020"
"1074","giugno",6.93333333333333,"Lodrino","2020"
"1075","luglio",7.4,"Lodrino","2020"
"1076","maggio",7.87096774193548,"Lodrino","2020"
"1077","marzo",14.258064516129,"Lodrino","2020"
"1078","novembre",19.5666666666667,"Lodrino","2020"
"1079","ottobre",9.32258064516129,"Lodrino","2020"
"1080","settembre",8.06666666666667,"Lodrino","2020"
"1081","agosto",11.5806451612903,"Lograto","2020"
"1082","aprile",18.6333333333333,"Lograto","2020"
"1083","dicembre",30.3225806451613,"Lograto","2020"
"1084","febbraio",29.5172413793103,"Lograto","2020"
"1085","gennaio",40.0645161290323,"Lograto","2020"
"1086","giugno",9.86666666666667,"Lograto","2020"
"1087","luglio",11.4666666666667,"Lograto","2020"
"1088","maggio",11.7096774193548,"Lograto","2020"
"1089","marzo",25.0322580645161,"Lograto","2020"
"1090","novembre",40,"Lograto","2020"
"1091","ottobre",20.258064516129,"Lograto","2020"
"1092","settembre",15.3,"Lograto","2020"
"1093","agosto",10.7096774193548,"Lonato del Garda","2020"
"1094","aprile",16.4666666666667,"Lonato del Garda","2020"
"1095","dicembre",25.5483870967742,"Lonato del Garda","2020"
"1096","febbraio",25.4137931034483,"Lonato del Garda","2020"
"1097","gennaio",33.741935483871,"Lonato del Garda","2020"
"1098","giugno",8.8,"Lonato del Garda","2020"
"1099","luglio",9.8,"Lonato del Garda","2020"
"1100","maggio",9.03225806451613,"Lonato del Garda","2020"
"1101","marzo",18.5161290322581,"Lonato del Garda","2020"
"1102","novembre",34.9333333333333,"Lonato del Garda","2020"
"1103","ottobre",18.6774193548387,"Lonato del Garda","2020"
"1104","settembre",12.0333333333333,"Lonato del Garda","2020"
"1105","agosto",12.258064516129,"Longhena","2020"
"1106","aprile",18.6,"Longhena","2020"
"1107","dicembre",31.258064516129,"Longhena","2020"
"1108","febbraio",27.4827586206897,"Longhena","2020"
"1109","gennaio",37.2903225806452,"Longhena","2020"
"1110","giugno",10.0333333333333,"Longhena","2020"
"1111","luglio",11.6333333333333,"Longhena","2020"
"1112","maggio",11.0967741935484,"Longhena","2020"
"1113","marzo",24.4838709677419,"Longhena","2020"
"1114","novembre",40.8666666666667,"Longhena","2020"
"1115","ottobre",21.2903225806452,"Longhena","2020"
"1116","settembre",16.1,"Longhena","2020"
"1117","agosto",6.06451612903226,"Losine","2020"
"1118","aprile",13.3333333333333,"Losine","2020"
"1119","dicembre",18.1290322580645,"Losine","2020"
"1120","febbraio",19.7931034482759,"Losine","2020"
"1121","gennaio",27.4193548387097,"Losine","2020"
"1122","giugno",5.93333333333333,"Losine","2020"
"1123","luglio",6.86666666666667,"Losine","2020"
"1124","maggio",7.32258064516129,"Losine","2020"
"1125","marzo",14.5806451612903,"Losine","2020"
"1126","novembre",30.4333333333333,"Losine","2020"
"1127","ottobre",10.0322580645161,"Losine","2020"
"1128","settembre",8.8,"Losine","2020"
"1129","agosto",4.67741935483871,"Lozio","2020"
"1130","aprile",9.36666666666667,"Lozio","2020"
"1131","dicembre",5.93333333333333,"Lozio","2020"
"1132","febbraio",8.48275862068965,"Lozio","2020"
"1133","gennaio",11.1935483870968,"Lozio","2020"
"1134","giugno",4.56666666666667,"Lozio","2020"
"1135","luglio",5.3,"Lozio","2020"
"1136","maggio",5.70967741935484,"Lozio","2020"
"1137","marzo",8.83870967741935,"Lozio","2020"
"1138","novembre",12.3666666666667,"Lozio","2020"
"1139","ottobre",6.12903225806452,"Lozio","2020"
"1140","settembre",6.6,"Lozio","2020"
"1141","agosto",7,"Lumezzane","2020"
"1142","aprile",14.7666666666667,"Lumezzane","2020"
"1143","dicembre",12.6129032258065,"Lumezzane","2020"
"1144","febbraio",24.2758620689655,"Lumezzane","2020"
"1145","gennaio",35.0645161290323,"Lumezzane","2020"
"1146","giugno",7.33333333333333,"Lumezzane","2020"
"1147","luglio",7.9,"Lumezzane","2020"
"1148","maggio",8.48387096774194,"Lumezzane","2020"
"1149","marzo",16.2903225806452,"Lumezzane","2020"
"1150","novembre",24.8,"Lumezzane","2020"
"1151","ottobre",11,"Lumezzane","2020"
"1152","settembre",9.16666666666667,"Lumezzane","2020"
"1153","agosto",11.8064516129032,"Maclodio","2020"
"1154","aprile",18.5,"Maclodio","2020"
"1155","dicembre",30.5483870967742,"Maclodio","2020"
"1156","febbraio",27.448275862069,"Maclodio","2020"
"1157","gennaio",37.3870967741936,"Maclodio","2020"
"1158","giugno",9.96666666666667,"Maclodio","2020"
"1159","luglio",11.6333333333333,"Maclodio","2020"
"1160","maggio",11.1612903225806,"Maclodio","2020"
"1161","marzo",24.2258064516129,"Maclodio","2020"
"1162","novembre",40.4,"Maclodio","2020"
"1163","ottobre",20.5483870967742,"Maclodio","2020"
"1164","settembre",15.8,"Maclodio","2020"
"1165","agosto",4.61290322580645,"Magasa","2020"
"1166","aprile",10.3666666666667,"Magasa","2020"
"1167","dicembre",4.20689655172414,"Magasa","2020"
"1168","febbraio",7.06896551724138,"Magasa","2020"
"1169","gennaio",9.96774193548387,"Magasa","2020"
"1170","giugno",5.43333333333333,"Magasa","2020"
"1171","luglio",5.33333333333333,"Magasa","2020"
"1172","maggio",6.2258064516129,"Magasa","2020"
"1173","marzo",8.80645161290323,"Magasa","2020"
"1174","novembre",12.3,"Magasa","2020"
"1175","ottobre",5.70967741935484,"Magasa","2020"
"1176","settembre",6.23333333333333,"Magasa","2020"
"1177","agosto",11.9354838709677,"Mairano","2020"
"1178","aprile",18.6666666666667,"Mairano","2020"
"1179","dicembre",31.4193548387097,"Mairano","2020"
"1180","febbraio",30.1034482758621,"Mairano","2020"
"1181","gennaio",40.6774193548387,"Mairano","2020"
"1182","giugno",9.83333333333333,"Mairano","2020"
"1183","luglio",11.4,"Mairano","2020"
"1184","maggio",11.6451612903226,"Mairano","2020"
"1185","marzo",25.4193548387097,"Mairano","2020"
"1186","novembre",40.7666666666667,"Mairano","2020"
"1187","ottobre",20.8387096774194,"Mairano","2020"
"1188","settembre",15.5,"Mairano","2020"
"1189","agosto",5.96774193548387,"Malegno","2020"
"1190","aprile",13.8333333333333,"Malegno","2020"
"1191","dicembre",15.8387096774194,"Malegno","2020"
"1192","febbraio",19.8275862068966,"Malegno","2020"
"1193","gennaio",26.3225806451613,"Malegno","2020"
"1194","giugno",6,"Malegno","2020"
"1195","luglio",7,"Malegno","2020"
"1196","maggio",7.87096774193548,"Malegno","2020"
"1197","marzo",15.2258064516129,"Malegno","2020"
"1198","novembre",23.7333333333333,"Malegno","2020"
"1199","ottobre",10.3225806451613,"Malegno","2020"
"1200","settembre",8.66666666666667,"Malegno","2020"
"1201","agosto",5.26666666666667,"Malonno","2020"
"1202","aprile",9.5,"Malonno","2020"
"1203","dicembre",10.3225806451613,"Malonno","2020"
"1204","febbraio",11.7931034482759,"Malonno","2020"
"1205","gennaio",17.741935483871,"Malonno","2020"
"1206","giugno",4.5,"Malonno","2020"
"1207","luglio",5.6,"Malonno","2020"
"1208","maggio",5.67741935483871,"Malonno","2020"
"1209","marzo",9.51612903225806,"Malonno","2020"
"1210","novembre",13.8,"Malonno","2020"
"1211","ottobre",6.2258064516129,"Malonno","2020"
"1212","settembre",6.4,"Malonno","2020"
"1213","agosto",8.41935483870968,"Manerba del Garda","2020"
"1214","aprile",13.7333333333333,"Manerba del Garda","2020"
"1215","dicembre",21.0967741935484,"Manerba del Garda","2020"
"1216","febbraio",14.1034482758621,"Manerba del Garda","2020"
"1217","gennaio",19.1935483870968,"Manerba del Garda","2020"
"1218","giugno",7.06666666666667,"Manerba del Garda","2020"
"1219","luglio",8.06666666666667,"Manerba del Garda","2020"
"1220","maggio",7.58064516129032,"Manerba del Garda","2020"
"1221","marzo",12.4193548387097,"Manerba del Garda","2020"
"1222","novembre",32.7666666666667,"Manerba del Garda","2020"
"1223","ottobre",15.7931034482759,"Manerba del Garda","2020"
"1224","settembre",9.3,"Manerba del Garda","2020"
"1225","agosto",13.0322580645161,"Manerbio","2020"
"1226","aprile",18.3,"Manerbio","2020"
"1227","dicembre",31.8387096774194,"Manerbio","2020"
"1228","febbraio",25.3793103448276,"Manerbio","2020"
"1229","gennaio",35.3548387096774,"Manerbio","2020"
"1230","giugno",10.0666666666667,"Manerbio","2020"
"1231","luglio",12.4,"Manerbio","2020"
"1232","maggio",10.7096774193548,"Manerbio","2020"
"1233","marzo",23.6774193548387,"Manerbio","2020"
"1234","novembre",41.2,"Manerbio","2020"
"1235","ottobre",22.7096774193548,"Manerbio","2020"
"1236","settembre",17.4,"Manerbio","2020"
"1237","agosto",6.67741935483871,"Marcheno","2020"
"1238","aprile",14.7666666666667,"Marcheno","2020"
"1239","dicembre",10,"Marcheno","2020"
"1240","febbraio",18.6206896551724,"Marcheno","2020"
"1241","gennaio",26.5483870967742,"Marcheno","2020"
"1242","giugno",7.26666666666667,"Marcheno","2020"
"1243","luglio",7.7,"Marcheno","2020"
"1244","maggio",8.38709677419355,"Marcheno","2020"
"1245","marzo",15.5806451612903,"Marcheno","2020"
"1246","novembre",20.4666666666667,"Marcheno","2020"
"1247","ottobre",9.48387096774194,"Marcheno","2020"
"1248","settembre",8.43333333333333,"Marcheno","2020"
"1249","agosto",6.58064516129032,"Marmentino","2020"
"1250","aprile",13.7333333333333,"Marmentino","2020"
"1251","dicembre",9.06451612903226,"Marmentino","2020"
"1252","febbraio",16.3448275862069,"Marmentino","2020"
"1253","gennaio",21.8709677419355,"Marmentino","2020"
"1254","giugno",6.56666666666667,"Marmentino","2020"
"1255","luglio",7.43333333333333,"Marmentino","2020"
"1256","maggio",7.93548387096774,"Marmentino","2020"
"1257","marzo",14.1290322580645,"Marmentino","2020"
"1258","novembre",19.3,"Marmentino","2020"
"1259","ottobre",8.61290322580645,"Marmentino","2020"
"1260","settembre",7.8,"Marmentino","2020"
"1261","agosto",7.12903225806452,"Marone","2020"
"1262","aprile",15.9,"Marone","2020"
"1263","dicembre",11.7741935483871,"Marone","2020"
"1264","febbraio",20.3448275862069,"Marone","2020"
"1265","gennaio",28.6774193548387,"Marone","2020"
"1266","giugno",7.33333333333333,"Marone","2020"
"1267","luglio",8.33333333333333,"Marone","2020"
"1268","maggio",8.67741935483871,"Marone","2020"
"1269","marzo",17.0967741935484,"Marone","2020"
"1270","novembre",23.8,"Marone","2020"
"1271","ottobre",12.2258064516129,"Marone","2020"
"1272","settembre",9.73333333333333,"Marone","2020"
"1273","agosto",10.5483870967742,"Mazzano","2020"
"1274","aprile",17.4,"Mazzano","2020"
"1275","dicembre",26.1935483870968,"Mazzano","2020"
"1276","febbraio",26.448275862069,"Mazzano","2020"
"1277","gennaio",37.3225806451613,"Mazzano","2020"
"1278","giugno",8.66666666666667,"Mazzano","2020"
"1279","luglio",10.1333333333333,"Mazzano","2020"
"1280","maggio",10.5483870967742,"Mazzano","2020"
"1281","marzo",21.0645161290323,"Mazzano","2020"
"1282","novembre",35.3333333333333,"Mazzano","2020"
"1283","ottobre",17.5161290322581,"Mazzano","2020"
"1284","settembre",11.8,"Mazzano","2020"
"1285","agosto",12.7741935483871,"Milzano","2020"
"1286","aprile",17.6,"Milzano","2020"
"1287","dicembre",29.6451612903226,"Milzano","2020"
"1288","febbraio",23.448275862069,"Milzano","2020"
"1289","gennaio",33.2903225806452,"Milzano","2020"
"1290","giugno",9.73333333333333,"Milzano","2020"
"1291","luglio",12.2333333333333,"Milzano","2020"
"1292","maggio",9.7741935483871,"Milzano","2020"
"1293","marzo",22.5483870967742,"Milzano","2020"
"1294","novembre",39.6333333333333,"Milzano","2020"
"1295","ottobre",23.1290322580645,"Milzano","2020"
"1296","settembre",17.4666666666667,"Milzano","2020"
"1297","agosto",9.03225806451613,"Moniga del Garda","2020"
"1298","aprile",13.8333333333333,"Moniga del Garda","2020"
"1299","dicembre",21.4193548387097,"Moniga del Garda","2020"
"1300","febbraio",15.9310344827586,"Moniga del Garda","2020"
"1301","gennaio",21.4838709677419,"Moniga del Garda","2020"
"1302","giugno",7.03333333333333,"Moniga del Garda","2020"
"1303","luglio",8.33333333333333,"Moniga del Garda","2020"
"1304","maggio",7.54838709677419,"Moniga del Garda","2020"
"1305","marzo",13,"Moniga del Garda","2020"
"1306","novembre",32.8666666666667,"Moniga del Garda","2020"
"1307","ottobre",16.6896551724138,"Moniga del Garda","2020"
"1308","settembre",9.96666666666667,"Moniga del Garda","2020"
"1309","agosto",4.36666666666667,"Monno","2020"
"1310","aprile",6.5,"Monno","2020"
"1311","dicembre",6.31034482758621,"Monno","2020"
"1312","febbraio",6.20689655172414,"Monno","2020"
"1313","gennaio",8.90322580645161,"Monno","2020"
"1314","giugno",3.53333333333333,"Monno","2020"
"1315","luglio",4.46666666666667,"Monno","2020"
"1316","maggio",4.41935483870968,"Monno","2020"
"1317","marzo",5.87096774193548,"Monno","2020"
"1318","novembre",6.16666666666667,"Monno","2020"
"1319","ottobre",5.33333333333333,"Monno","2020"
"1320","settembre",5.68965517241379,"Monno","2020"
"1321","agosto",8.29032258064516,"Monte Isola","2020"
"1322","aprile",15.8333333333333,"Monte Isola","2020"
"1323","dicembre",14.5806451612903,"Monte Isola","2020"
"1324","febbraio",21.1034482758621,"Monte Isola","2020"
"1325","gennaio",30.7741935483871,"Monte Isola","2020"
"1326","giugno",7.7,"Monte Isola","2020"
"1327","luglio",9.33333333333333,"Monte Isola","2020"
"1328","maggio",8.38709677419355,"Monte Isola","2020"
"1329","marzo",17.1290322580645,"Monte Isola","2020"
"1330","novembre",26.7,"Monte Isola","2020"
"1331","ottobre",13.7741935483871,"Monte Isola","2020"
"1332","settembre",10.7,"Monte Isola","2020"
"1333","agosto",8.7741935483871,"Monticelli Brusati","2020"
"1334","aprile",15.4,"Monticelli Brusati","2020"
"1335","dicembre",19.6774193548387,"Monticelli Brusati","2020"
"1336","febbraio",21.7241379310345,"Monticelli Brusati","2020"
"1337","gennaio",31.8709677419355,"Monticelli Brusati","2020"
"1338","giugno",8.06666666666667,"Monticelli Brusati","2020"
"1339","luglio",9.6,"Monticelli Brusati","2020"
"1340","maggio",9.09677419354839,"Monticelli Brusati","2020"
"1341","marzo",17.6129032258065,"Monticelli Brusati","2020"
"1342","novembre",31.9,"Monticelli Brusati","2020"
"1343","ottobre",14.8387096774194,"Monticelli Brusati","2020"
"1344","settembre",11.2666666666667,"Monticelli Brusati","2020"
"1345","agosto",11.3548387096774,"Montichiari","2020"
"1346","aprile",17.3333333333333,"Montichiari","2020"
"1347","dicembre",29.0322580645161,"Montichiari","2020"
"1348","febbraio",24.1379310344828,"Montichiari","2020"
"1349","gennaio",33.3225806451613,"Montichiari","2020"
"1350","giugno",9,"Montichiari","2020"
"1351","luglio",10.4333333333333,"Montichiari","2020"
"1352","maggio",9.74193548387097,"Montichiari","2020"
"1353","marzo",20.9677419354839,"Montichiari","2020"
"1354","novembre",37.9666666666667,"Montichiari","2020"
"1355","ottobre",19.8387096774194,"Montichiari","2020"
"1356","settembre",13.0666666666667,"Montichiari","2020"
"1357","agosto",12,"Montirone","2020"
"1358","aprile",18.4,"Montirone","2020"
"1359","dicembre",31.7096774193548,"Montirone","2020"
"1360","febbraio",31.3103448275862,"Montirone","2020"
"1361","gennaio",42.7096774193548,"Montirone","2020"
"1362","giugno",9.4,"Montirone","2020"
"1363","luglio",11.3333333333333,"Montirone","2020"
"1364","maggio",11.9032258064516,"Montirone","2020"
"1365","marzo",25.258064516129,"Montirone","2020"
"1366","novembre",40,"Montirone","2020"
"1367","ottobre",20.258064516129,"Montirone","2020"
"1368","settembre",14.3,"Montirone","2020"
"1369","agosto",6.29032258064516,"Mura","2020"
"1370","aprile",13.4333333333333,"Mura","2020"
"1371","dicembre",11.2258064516129,"Mura","2020"
"1372","febbraio",16.5172413793103,"Mura","2020"
"1373","gennaio",23.4516129032258,"Mura","2020"
"1374","giugno",7,"Mura","2020"
"1375","luglio",7.56666666666667,"Mura","2020"
"1376","maggio",7.54838709677419,"Mura","2020"
"1377","marzo",13.4516129032258,"Mura","2020"
"1378","novembre",23.7,"Mura","2020"
"1379","ottobre",9.7741935483871,"Mura","2020"
"1380","settembre",8.16666666666667,"Mura","2020"
"1381","agosto",9.32258064516129,"Muscoline","2020"
"1382","aprile",15.1,"Muscoline","2020"
"1383","dicembre",25,"Muscoline","2020"
"1384","febbraio",19.4827586206897,"Muscoline","2020"
"1385","gennaio",27.9032258064516,"Muscoline","2020"
"1386","giugno",7.36666666666667,"Muscoline","2020"
"1387","luglio",9,"Muscoline","2020"
"1388","maggio",8.19354838709677,"Muscoline","2020"
"1389","marzo",15,"Muscoline","2020"
"1390","novembre",35.2,"Muscoline","2020"
"1391","ottobre",14.7096774193548,"Muscoline","2020"
"1392","settembre",10.3666666666667,"Muscoline","2020"
"1393","agosto",8.35483870967742,"Nave","2020"
"1394","aprile",15.7666666666667,"Nave","2020"
"1395","dicembre",17.5483870967742,"Nave","2020"
"1396","febbraio",24.2068965517241,"Nave","2020"
"1397","gennaio",34.0645161290323,"Nave","2020"
"1398","giugno",8.06666666666667,"Nave","2020"
"1399","luglio",8.9,"Nave","2020"
"1400","maggio",9.80645161290323,"Nave","2020"
"1401","marzo",18.5483870967742,"Nave","2020"
"1402","novembre",28.2666666666667,"Nave","2020"
"1403","ottobre",13,"Nave","2020"
"1404","settembre",9.93333333333333,"Nave","2020"
"1405","agosto",4.32258064516129,"Niardo","2020"
"1406","aprile",9.5,"Niardo","2020"
"1407","dicembre",6.80645161290323,"Niardo","2020"
"1408","febbraio",11.8965517241379,"Niardo","2020"
"1409","gennaio",15.8709677419355,"Niardo","2020"
"1410","giugno",5.03333333333333,"Niardo","2020"
"1411","luglio",4.86666666666667,"Niardo","2020"
"1412","maggio",5.83870967741935,"Niardo","2020"
"1413","marzo",9.38709677419355,"Niardo","2020"
"1414","novembre",13.2,"Niardo","2020"
"1415","ottobre",5.16129032258065,"Niardo","2020"
"1416","settembre",5.8,"Niardo","2020"
"1417","agosto",9.48387096774194,"Nuvolento","2020"
"1418","aprile",16.5333333333333,"Nuvolento","2020"
"1419","dicembre",21.5483870967742,"Nuvolento","2020"
"1420","febbraio",24.7241379310345,"Nuvolento","2020"
"1421","gennaio",35.5806451612903,"Nuvolento","2020"
"1422","giugno",8.13333333333333,"Nuvolento","2020"
"1423","luglio",9.4,"Nuvolento","2020"
"1424","maggio",9.48387096774194,"Nuvolento","2020"
"1425","marzo",18.4193548387097,"Nuvolento","2020"
"1426","novembre",31.8333333333333,"Nuvolento","2020"
"1427","ottobre",14.9354838709677,"Nuvolento","2020"
"1428","settembre",10.9,"Nuvolento","2020"
"1429","agosto",9.61290322580645,"Nuvolera","2020"
"1430","aprile",16.9333333333333,"Nuvolera","2020"
"1431","dicembre",20.4516129032258,"Nuvolera","2020"
"1432","febbraio",25.8965517241379,"Nuvolera","2020"
"1433","gennaio",37.1935483870968,"Nuvolera","2020"
"1434","giugno",8.23333333333333,"Nuvolera","2020"
"1435","luglio",9.4,"Nuvolera","2020"
"1436","maggio",9.96774193548387,"Nuvolera","2020"
"1437","marzo",19.6129032258065,"Nuvolera","2020"
"1438","novembre",31.0666666666667,"Nuvolera","2020"
"1439","ottobre",15.3225806451613,"Nuvolera","2020"
"1440","settembre",10.8,"Nuvolera","2020"
"1441","agosto",8,"Odolo","2020"
"1442","aprile",14.7,"Odolo","2020"
"1443","dicembre",18.4193548387097,"Odolo","2020"
"1444","febbraio",21.6206896551724,"Odolo","2020"
"1445","gennaio",31.6451612903226,"Odolo","2020"
"1446","giugno",8.26666666666667,"Odolo","2020"
"1447","luglio",8.9,"Odolo","2020"
"1448","maggio",8.06451612903226,"Odolo","2020"
"1449","marzo",15.1935483870968,"Odolo","2020"
"1450","novembre",29.4,"Odolo","2020"
"1451","ottobre",11.7096774193548,"Odolo","2020"
"1452","settembre",9.23333333333333,"Odolo","2020"
"1453","agosto",12.9032258064516,"Offlaga","2020"
"1454","aprile",18.6333333333333,"Offlaga","2020"
"1455","dicembre",30.8709677419355,"Offlaga","2020"
"1456","febbraio",26.7586206896552,"Offlaga","2020"
"1457","gennaio",36.3548387096774,"Offlaga","2020"
"1458","giugno",10.2,"Offlaga","2020"
"1459","luglio",12.2333333333333,"Offlaga","2020"
"1460","maggio",11,"Offlaga","2020"
"1461","marzo",24.3548387096774,"Offlaga","2020"
"1462","novembre",40.6333333333333,"Offlaga","2020"
"1463","ottobre",22.258064516129,"Offlaga","2020"
"1464","settembre",17.1,"Offlaga","2020"
"1465","agosto",8.67741935483871,"Ome","2020"
"1466","aprile",15.5333333333333,"Ome","2020"
"1467","dicembre",19.4516129032258,"Ome","2020"
"1468","febbraio",23.8275862068966,"Ome","2020"
"1469","gennaio",35.1290322580645,"Ome","2020"
"1470","giugno",8.06666666666667,"Ome","2020"
"1471","luglio",9.6,"Ome","2020"
"1472","maggio",9.25806451612903,"Ome","2020"
"1473","marzo",17.8387096774194,"Ome","2020"
"1474","novembre",32.1333333333333,"Ome","2020"
"1475","ottobre",14.5161290322581,"Ome","2020"
"1476","settembre",10.8666666666667,"Ome","2020"
"1477","agosto",4.61290322580645,"Ono San Pietro","2020"
"1478","aprile",8.9,"Ono San Pietro","2020"
"1479","dicembre",6.2258064516129,"Ono San Pietro","2020"
"1480","febbraio",8.17241379310345,"Ono San Pietro","2020"
"1481","gennaio",11.1935483870968,"Ono San Pietro","2020"
"1482","giugno",4.6,"Ono San Pietro","2020"
"1483","luglio",5.13333333333333,"Ono San Pietro","2020"
"1484","maggio",5.48387096774194,"Ono San Pietro","2020"
"1485","marzo",8.38709677419355,"Ono San Pietro","2020"
"1486","novembre",12.5,"Ono San Pietro","2020"
"1487","ottobre",5.93548387096774,"Ono San Pietro","2020"
"1488","settembre",6.36666666666667,"Ono San Pietro","2020"
"1489","agosto",12.9677419354839,"Orzinuovi","2020"
"1490","aprile",18.8,"Orzinuovi","2020"
"1491","dicembre",29.3225806451613,"Orzinuovi","2020"
"1492","febbraio",25.1724137931034,"Orzinuovi","2020"
"1493","gennaio",35.3870967741936,"Orzinuovi","2020"
"1494","giugno",10.7666666666667,"Orzinuovi","2020"
"1495","luglio",12.3666666666667,"Orzinuovi","2020"
"1496","maggio",10.3870967741935,"Orzinuovi","2020"
"1497","marzo",23,"Orzinuovi","2020"
"1498","novembre",39.7,"Orzinuovi","2020"
"1499","ottobre",22.3870967741935,"Orzinuovi","2020"
"1500","settembre",18.4,"Orzinuovi","2020"
"1501","agosto",12.8387096774194,"Orzivecchi","2020"
"1502","aprile",18.1333333333333,"Orzivecchi","2020"
"1503","dicembre",30.3870967741935,"Orzivecchi","2020"
"1504","febbraio",23.4137931034483,"Orzivecchi","2020"
"1505","gennaio",32.8387096774194,"Orzivecchi","2020"
"1506","giugno",10.2666666666667,"Orzivecchi","2020"
"1507","luglio",12.2666666666667,"Orzivecchi","2020"
"1508","maggio",10.1935483870968,"Orzivecchi","2020"
"1509","marzo",22.5806451612903,"Orzivecchi","2020"
"1510","novembre",40.5666666666667,"Orzivecchi","2020"
"1511","ottobre",22.0645161290323,"Orzivecchi","2020"
"1512","settembre",17.7666666666667,"Orzivecchi","2020"
"1513","agosto",10.8387096774194,"Ospitaletto","2020"
"1514","aprile",18.7333333333333,"Ospitaletto","2020"
"1515","dicembre",30.5483870967742,"Ospitaletto","2020"
"1516","febbraio",30.7586206896552,"Ospitaletto","2020"
"1517","gennaio",42.7741935483871,"Ospitaletto","2020"
"1518","giugno",10.2,"Ospitaletto","2020"
"1519","luglio",11.4666666666667,"Ospitaletto","2020"
"1520","maggio",12.0967741935484,"Ospitaletto","2020"
"1521","marzo",24.2258064516129,"Ospitaletto","2020"
"1522","novembre",40.8333333333333,"Ospitaletto","2020"
"1523","ottobre",19.5483870967742,"Ospitaletto","2020"
"1524","settembre",14.2666666666667,"Ospitaletto","2020"
"1525","agosto",5.06451612903226,"Ossimo","2020"
"1526","aprile",13.2666666666667,"Ossimo","2020"
"1527","dicembre",8.19354838709677,"Ossimo","2020"
"1528","febbraio",18.7931034482759,"Ossimo","2020"
"1529","gennaio",24.4193548387097,"Ossimo","2020"
"1530","giugno",5.66666666666667,"Ossimo","2020"
"1531","luglio",6.13333333333333,"Ossimo","2020"
"1532","maggio",7.54838709677419,"Ossimo","2020"
"1533","marzo",14.4193548387097,"Ossimo","2020"
"1534","novembre",14.7333333333333,"Ossimo","2020"
"1535","ottobre",8.19354838709677,"Ossimo","2020"
"1536","settembre",7.4,"Ossimo","2020"
"1537","agosto",9.41935483870968,"Padenghe sul Garda","2020"
"1538","aprile",14.6,"Padenghe sul Garda","2020"
"1539","dicembre",22.5161290322581,"Padenghe sul Garda","2020"
"1540","febbraio",19.1379310344828,"Padenghe sul Garda","2020"
"1541","gennaio",26,"Padenghe sul Garda","2020"
"1542","giugno",7.53333333333333,"Padenghe sul Garda","2020"
"1543","luglio",8.8,"Padenghe sul Garda","2020"
"1544","maggio",8.12903225806452,"Padenghe sul Garda","2020"
"1545","marzo",14.6129032258065,"Padenghe sul Garda","2020"
"1546","novembre",33.6333333333333,"Padenghe sul Garda","2020"
"1547","ottobre",16.8666666666667,"Padenghe sul Garda","2020"
"1548","settembre",10.5333333333333,"Padenghe sul Garda","2020"
"1549","agosto",10.0322580645161,"Paderno Franciacorta","2020"
"1550","aprile",18,"Paderno Franciacorta","2020"
"1551","dicembre",28.0967741935484,"Paderno Franciacorta","2020"
"1552","febbraio",29.6551724137931,"Paderno Franciacorta","2020"
"1553","gennaio",41.9354838709677,"Paderno Franciacorta","2020"
"1554","giugno",9.6,"Paderno Franciacorta","2020"
"1555","luglio",10.9,"Paderno Franciacorta","2020"
"1556","maggio",11.3225806451613,"Paderno Franciacorta","2020"
"1557","marzo",22.6451612903226,"Paderno Franciacorta","2020"
"1558","novembre",38.8333333333333,"Paderno Franciacorta","2020"
"1559","ottobre",17.5806451612903,"Paderno Franciacorta","2020"
"1560","settembre",13.0333333333333,"Paderno Franciacorta","2020"
"1561","agosto",3.90322580645161,"Paisco Loveno","2020"
"1562","aprile",7.96666666666667,"Paisco Loveno","2020"
"1563","dicembre",3.46428571428571,"Paisco Loveno","2020"
"1564","febbraio",5.93103448275862,"Paisco Loveno","2020"
"1565","gennaio",8.87096774193548,"Paisco Loveno","2020"
"1566","giugno",4.26666666666667,"Paisco Loveno","2020"
"1567","luglio",4.33333333333333,"Paisco Loveno","2020"
"1568","maggio",5.06451612903226,"Paisco Loveno","2020"
"1569","marzo",7.25806451612903,"Paisco Loveno","2020"
"1570","novembre",6.26666666666667,"Paisco Loveno","2020"
"1571","ottobre",3.96774193548387,"Paisco Loveno","2020"
"1572","settembre",5.06666666666667,"Paisco Loveno","2020"
"1573","agosto",8.64516129032258,"Paitone","2020"
"1574","aprile",15.4333333333333,"Paitone","2020"
"1575","dicembre",16.3548387096774,"Paitone","2020"
"1576","febbraio",21.9310344827586,"Paitone","2020"
"1577","gennaio",31.8387096774194,"Paitone","2020"
"1578","giugno",7.7,"Paitone","2020"
"1579","luglio",8.73333333333333,"Paitone","2020"
"1580","maggio",8.67741935483871,"Paitone","2020"
"1581","marzo",16.3870967741935,"Paitone","2020"
"1582","novembre",27.9666666666667,"Paitone","2020"
"1583","ottobre",12.8387096774194,"Paitone","2020"
"1584","settembre",10.0666666666667,"Paitone","2020"
"1585","agosto",10.2903225806452,"Palazzolo sull'Oglio","2020"
"1586","aprile",16.9,"Palazzolo sull'Oglio","2020"
"1587","dicembre",27.7096774193548,"Palazzolo sull'Oglio","2020"
"1588","febbraio",20.4827586206897,"Palazzolo sull'Oglio","2020"
